districtid,timeid,active-cases,stateid
UP_Ambedkar Nagar,21,1,UP
UP_Amethi,21,15,UP
MH_Amravati,21,27,MH
GJ_Amreli,21,4,GJ
PB_Amritsar,21,44,PB
UP_Amroha,21,14,UP
GJ_Anand,21,0,GJ
AP_Anantapur,21,181,AP
JK_Anantnag,21,0,JK
OR_Angul,21,7,OR
AR_Anjaw,21,0,AR
MP_Anuppur,21,0,MP
BR_Araria,21,2,BR
GJ_Aravalli,21,9,GJ
TN_Ariyalur,21,4,TN
BR_Arwal,21,7,BR
MP_Ashoknagar,21,0,MP
UP_Auraiya,21,7,UP
UP_Ayodhya,21,6,UP
UP_Azamgarh,21,0,UP
KA_Bagalkote,21,3,KA
UT_Bageshwar,21,2,UT
UP_Baghpat,21,0,UP
UP_Bahraich,21,0,UP
AS_Baksa,21,0,AS
MP_Balaghat,21,1,MP
OR_Balangir,21,1,OR
OR_Balasore,21,50,OR
KA_Ballari,21,80,KA
UP_Ballia,21,4,UP
CT_Balod,21,0,CT
CT_Baloda Bazar,21,0,CT
CT_Bametara,21,0,CT
GJ_Banaskantha,21,0,GJ
UP_Banda,21,0,UP
JK_Bandipora,21,1,JK
BR_Banka,21,25,BR
WB_Bankura,21,0,WB
RJ_Banswara,21,1,RJ
UP_Barabanki,21,6,UP
JK_Baramulla,21,4,JK
RJ_Baran,21,0,RJ
UP_Bareilly,21,5,UP
OR_Bargarh,21,4,OR
RJ_Barmer,21,19,RJ
PB_Barnala,21,10,PB
AS_Barpeta,21,0,AS
MP_Barwani,21,0,MP
CT_Bastar,21,0,CT
UP_Basti,21,10,UP
PB_Bathinda,21,2,PB
MH_Beed,21,0,MH
BR_Begusarai,21,1,BR
KA_Belagavi,21,0,KA
KA_Bengaluru Rural,21,8,KA
KA_Bengaluru Urban,21,207,KA
MP_Betul,21,4,MP
UP_Bhadohi,21,0,UP
TG_Bhadradri Kothagudem,21,0,TG
OR_Bhadrak,21,0,OR
BR_Bhagalpur,21,0,BR
MH_Bhandara,21,10,MH
RJ_Bharatpur,21,100,RJ
GJ_Bharuch,21,23,GJ
GJ_Bhavnagar,21,8,GJ
RJ_Bhilwara,21,6,RJ
MP_Bhind,21,14,MP
HR_Bhiwani,21,50,HR
BR_Bhojpur,21,0,BR
MP_Bhopal,21,17,MP
CT_Bijapur,21,0,CT
UP_Bijnor,21,0,UP
RJ_Bikaner,21,39,RJ
WB_Birbhum,21,0,WB
MN_Bishnupur,21,0,MN
AS_Biswanath,21,0,AS
JH_Bokaro,21,0,JH
AS_Bongaigaon,21,0,AS
GJ_Botad,21,1,GJ
OR_Boudh,21,1,OR
UP_Budaun,21,22,UP
JK_Budgam,21,32,JK
UP_Bulandshahr,21,32,UP
MH_Buldhana,21,0,MH
RJ_Bundi,21,0,RJ
MP_Burhanpur,21,0,MP
BR_Buxar,21,26,BR
AS_Cachar,21,0,AS
DL_Central Delhi,21,0,DL
KA_Chamarajanagara,21,0,KA
HP_Chamba,21,0,HP
UT_Chamoli,21,7,UT
UT_Champawat,21,0,UT
MZ_Champhai,21,3,MZ
UP_Chandauli,21,3,UP
MN_Chandel,21,0,MN
CH_Chandigarh,21,24,CH
MH_Chandrapur,21,0,MH
AR_Changlang,21,10,AR
AS_Charaideo,21,0,AS
HR_Charkhi Dadri,21,0,HR
JH_Chatra,21,0,JH
TN_Chennai,21,1218,TN
MP_Chhatarpur,21,1,MP
MP_Chhindwara,21,0,MP
GJ_Chhota Udaipur,21,0,GJ
KA_Chikkaballapura,21,3,KA
KA_Chikkamagaluru,21,12,KA
AS_Chirang,21,0,AS
KA_Chitradurga,21,0,KA
UP_Chitrakoot,21,4,UP
AP_Chittoor,21,112,AP
RJ_Chittorgarh,21,0,RJ
MN_Churachandpur,21,0,MN
RJ_Churu,21,27,RJ
TN_Coimbatore,21,62,TN
WB_Cooch Behar,21,0,WB
TN_Cuddalore,21,6,TN
OR_Cuttack,21,0,OR
DN_Dadra and Nagar Haveli,21,0,DN
GJ_Dahod,21,0,GJ
WB_Dakshin Dinajpur,21,0,WB
KA_Dakshina Kannada,21,0,KA
DN_Daman,21,17,DN
MP_Damoh,21,0,MP
GJ_Dang,21,0,GJ
BR_Darbhanga,21,31,BR
WB_Darjeeling,21,9,WB
AS_Darrang,21,0,AS
MP_Datia,21,0,MP
RJ_Dausa,21,0,RJ
KA_Davanagere,21,4,KA
UT_Dehradun,21,0,UT
OR_Deogarh,21,0,OR
JH_Deoghar,21,0,JH
UP_Deoria,21,0,UP
GJ_Devbhumi Dwarka,21,1,GJ
MP_Dewas,21,8,MP
TR_Dhalai,21,0,TR
CT_Dhamtari,21,0,CT
JH_Dhanbad,21,0,JH
MP_Dhar,21,0,MP
TN_Dharmapuri,21,0,TN
KA_Dharwad,21,0,KA
AS_Dhemaji,21,0,AS
OR_Dhenkanal,21,0,OR
RJ_Dholpur,21,40,RJ
AS_Dhubri,21,0,AS
MH_Dhule,21,0,MH
AS_Dibrugarh,21,0,AS
AS_Dima Hasao,21,0,AS
NL_Dimapur,21,0,NL
TN_Dindigul,21,5,TN
MP_Dindori,21,0,MP
DN_Diu,21,7,DN
JK_Doda,21,0,JK
JH_Dumka,21,0,JH
RJ_Dungarpur,21,15,RJ
CT_Durg,21,9,CT
BR_East Champaran,21,0,BR
DL_East Delhi,21,0,DL
ML_East Garo Hills,21,0,ML
AP_East Godavari,21,57,AP
ML_East Jaintia Hills,21,0,ML
AR_East Kameng,21,0,AR
ML_East Khasi Hills,21,0,ML
AR_East Siang,21,0,AR
SK_East Sikkim,21,0,SK
JH_East Singhbhum,21,0,JH
KL_Ernakulam,21,17,KL
TN_Erode,21,4,TN
UP_Etah,21,10,UP
UP_Etawah,21,0,UP
HR_Faridabad,21,14,HR
PB_Faridkot,21,5,PB
UP_Farrukhabad,21,2,UP
HR_Fatehabad,21,0,HR
PB_Fatehgarh Sahib,21,4,PB
UP_Fatehpur,21,0,UP
PB_Fazilka,21,0,PB
PB_Ferozepur,21,4,PB
UP_Firozabad,21,13,UP
KA_Gadag,21,9,KA
MH_Gadchiroli,21,2,MH
OR_Gajapati,21,19,OR
JK_Ganderbal,21,0,JK
GJ_Gandhinagar,21,3,GJ
RJ_Ganganagar,21,7,RJ
OR_Ganjam,21,116,OR
JH_Garhwa,21,5,JH
CT_Gariaband,21,0,CT
UP_Gautam Buddha Nagar,21,105,UP
BR_Gaya,21,2,BR
UP_Ghaziabad,21,48,UP
UP_Ghazipur,21,48,UP
GJ_Gir Somnath,21,0,GJ
JH_Giridih,21,0,JH
AS_Goalpara,21,0,AS
JH_Godda,21,0,JH
AS_Golaghat,21,0,AS
TR_Gomati,21,0,TR
UP_Gonda,21,0,UP
MH_Gondia,21,1,MH
BR_Gopalganj,21,33,BR
UP_Gorakhpur,21,12,UP
JH_Gumla,21,3,JH
MP_Guna,21,0,MP
AP_Guntur,21,6,AP
PB_Gurdaspur,21,0,PB
HR_Gurugram,21,0,HR
MP_Gwalior,21,0,MP
AS_Hailakandi,21,0,AS
RJ_Hanumangarh,21,2,RJ
UP_Hapur,21,108,UP
MP_Harda,21,2,MP
UP_Hardoi,21,0,UP
UT_Haridwar,21,0,UT
KA_Hassan,21,34,KA
UP_Hathras,21,15,UP
KA_Haveri,21,12,KA
JH_Hazaribagh,21,2,JH
MH_Hingoli,21,1,MH
HR_Hisar,21,20,HR
AS_Hojai,21,0,AS
WB_Hooghly,21,0,WB
MP_Hoshangabad,21,4,MP
PB_Hoshiarpur,21,7,PB
WB_Howrah,21,8,WB
TG_Hyderabad,21,0,TG
KL_Idukki,21,9,KL
MN_Imphal East,21,0,MN
MN_Imphal West,21,0,MN
MP_Indore,21,23,MP
MP_Jabalpur,21,4,MP
TG_Jagtial,21,0,TG
RJ_Jaipur,21,21,RJ
RJ_Jaisalmer,21,16,RJ
OR_Jajpur,21,13,OR
PB_Jalandhar,21,122,PB
UP_Jalaun,21,13,UP
MH_Jalgaon,21,0,MH
MH_Jalna,21,11,MH
RJ_Jalore,21,13,RJ
WB_Jalpaiguri,21,5,WB
JK_Jammu,21,0,JK
GJ_Jamnagar,21,21,GJ
JH_Jamtara,21,0,JH
BR_Jamui,21,1,BR
TG_Jangaon,21,0,TG
CT_Jashpur,21,0,CT
UP_Jaunpur,21,0,UP
TG_Jayashankar Bhupalapally,21,0,TG
BR_Jehanabad,21,8,BR
MP_Jhabua,21,0,MP
HR_Jhajjar,21,18,HR
RJ_Jhalawar,21,16,RJ
UP_Jhansi,21,6,UP
WB_Jhargram,21,0,WB
OR_Jharsuguda,21,0,OR
RJ_Jhunjhunu,21,0,RJ
HR_Jind,21,0,HR
MN_Jiribam,21,0,MN
RJ_Jodhpur,21,0,RJ
TG_Jogulamba Gadwal,21,0,TG
AS_Jorhat,21,0,AS
GJ_Junagadh,21,1,GJ
CT_Kabeerdham,21,0,CT
BR_Kaimur,21,7,BR
HR_Kaithal,21,5,HR
MN_Kakching,21,0,MN
KA_Kalaburagi,21,19,KA
OR_Kalahandi,21,0,OR
WB_Kalimpong,21,0,WB
TN_Kallakurichi,21,0,TN
TG_Kamareddy,21,0,TG
MN_Kamjong,21,0,MN
AR_Kamle,21,0,AR
AS_Kamrup,21,0,AS
AS_Kamrup Metropolitan,21,0,AS
TN_Kancheepuram,21,152,TN
OR_Kandhamal,21,0,OR
MN_Kangpokpi,21,0,MN
HP_Kangra,21,0,HP
UP_Kannauj,21,15,UP
KL_Kannur,21,0,KL
UP_Kanpur Dehat,21,0,UP
UP_Kanpur Nagar,21,93,UP
TN_Kanyakumari,21,17,TN
PB_Kapurthala,21,9,PB
PY_Karaikal,21,2,PY
RJ_Karauli,21,7,RJ
AS_Karbi Anglong,21,0,AS
LA_Kargil,21,93,LA
AS_Karimganj,21,0,AS
TG_Karimnagar,21,0,TG
HR_Karnal,21,22,HR
TN_Karur,21,7,TN
KL_Kasaragod,21,0,KL
UP_Kasganj,21,3,UP
JK_Kathua,21,5,JK
BR_Katihar,21,0,BR
MP_Katni,21,4,MP
UP_Kaushambi,21,1,UP
OR_Kendrapara,21,5,OR
OR_Kendujhar,21,13,OR
BR_Khagaria,21,0,BR
TG_Khammam,21,0,TG
MP_Khandwa,21,0,MP
MP_Khargone,21,0,MP
GJ_Kheda,21,0,GJ
OR_Khordha,21,0,OR
TR_Khowai,21,4,TR
JH_Khunti,21,0,JH
HP_Kinnaur,21,0,HP
NL_Kiphire,21,0,NL
BR_Kishanganj,21,0,BR
JK_Kishtwar,21,3,JK
KA_Kodagu,21,0,KA
JH_Koderma,21,0,JH
NL_Kohima,21,3,NL
AS_Kokrajhar,21,0,AS
KA_Kolar,21,3,KA
MZ_Kolasib,21,0,MZ
MH_Kolhapur,21,0,MH
WB_Kolkata,21,0,WB
KL_Kollam,21,28,KL
TG_Komaram Bheem,21,0,TG
CT_Kondagaon,21,0,CT
KA_Koppal,21,6,KA
OR_Koraput,21,6,OR
CT_Korba,21,0,CT
CT_Koriya,21,0,CT
RJ_Kota,21,0,RJ
KL_Kottayam,21,21,KL
KL_Kozhikode,21,8,KL
AR_Kra Daadi,21,0,AR
AP_Krishna,21,126,AP
TN_Krishnagiri,21,16,TN
JK_Kulgam,21,0,JK
HP_Kullu,21,1,HP
JK_Kupwara,21,9,JK
AP_Kurnool,21,55,AP
HR_Kurukshetra,21,6,HR
AR_Kurung Kumey,21,0,AR
UP_Kushinagar,21,12,UP
GJ_Kutch,21,1,GJ
HP_Lahaul and Spiti,21,0,HP
AS_Lakhimpur,21,0,AS
UP_Lakhimpur Kheri,21,1,UP
BR_Lakhisarai,21,0,BR
UP_Lalitpur,21,0,UP
JH_Latehar,21,0,JH
MH_Latur,21,6,MH
MZ_Lawngtlai,21,4,MZ
LA_Leh,21,31,LA
AR_Lepa Rada,21,0,AR
JH_Lohardaga,21,0,JH
AR_Lohit,21,1,AR
AR_Longding,21,0,AR
NL_Longleng,21,0,NL
AR_Lower Dibang Valley,21,0,AR
AR_Lower Siang,21,0,AR
AR_Lower Subansiri,21,0,AR
UP_Lucknow,21,20,UP
PB_Ludhiana,21,44,PB
MZ_Lunglei,21,1,MZ
BR_Madhepura,21,0,BR
BR_Madhubani,21,17,BR
TN_Madurai,21,97,TN
TG_Mahabubabad,21,0,TG
TG_Mahabubnagar,21,0,TG
UP_Maharajganj,21,0,UP
CT_Mahasamund,21,0,CT
PY_Mahe,21,0,PY
HR_Mahendragarh,21,31,HR
GJ_Mahisagar,21,3,GJ
UP_Mahoba,21,1,UP
UP_Mainpuri,21,5,UP
AS_Majuli,21,0,AS
KL_Malappuram,21,9,KL
WB_Malda,21,30,WB
OR_Malkangiri,21,2,OR
MZ_Mamit,21,4,MZ
TG_Mancherial,21,0,TG
HP_Mandi,21,0,HP
MP_Mandla,21,0,MP
MP_Mandsaur,21,4,MP
KA_Mandya,21,0,KA
PB_Mansa,21,1,PB
UP_Mathura,21,51,UP
UP_Mau,21,4,UP
OR_Mayurbhanj,21,0,OR
TG_Medak,21,0,TG
UP_Meerut,21,0,UP
GJ_Mehsana,21,9,GJ
UP_Mirzapur,21,5,UP
PB_Moga,21,0,PB
NL_Mokokchung,21,0,NL
NL_Mon,21,3,NL
UP_Moradabad,21,27,UP
GJ_Morbi,21,1,GJ
MP_Morena,21,0,MP
AS_Morigaon,21,0,AS
TG_Mulugu,21,0,TG
MH_Mumbai,21,1896,MH
CT_Mungeli,21,2,CT
BR_Munger,21,0,BR
WB_Murshidabad,21,0,WB
UP_Muzaffarnagar,21,33,UP
BR_Muzaffarpur,21,0,BR
KA_Mysuru,21,24,KA
OR_Nabarangapur,21,11,OR
WB_Nadia,21,34,WB
AS_Nagaon,21,0,AS
TN_Nagapattinam,21,5,TN
TG_Nagarkurnool,21,0,TG
RJ_Nagaur,21,2,RJ
MH_Nagpur,21,0,MH
UT_Nainital,21,0,UT
BR_Nalanda,21,1,BR
AS_Nalbari,21,0,AS
TG_Nalgonda,21,0,TG
TN_Namakkal,21,0,TN
AR_Namsai,21,0,AR
MH_Nanded,21,5,MH
MH_Nandurbar,21,9,MH
TG_Narayanpet,21,0,TG
CT_Narayanpur,21,4,CT
GJ_Narmada,21,13,GJ
MP_Narsinghpur,21,5,MP
MH_Nashik,21,301,MH
GJ_Navsari,21,4,GJ
BR_Nawada,21,0,BR
OR_Nayagarh,21,0,OR
MP_Neemuch,21,0,MP
DL_New Delhi,21,0,DL
TN_Nilgiris,21,8,TN
TG_Nirmal,21,0,TG
TG_Nizamabad,21,0,TG
MN_Noney,21,0,MN
WB_North 24 Parganas,21,4,WB
DL_North Delhi,21,0,DL
DL_North East Delhi,21,0,DL
ML_North Garo Hills,21,0,ML
GA_North Goa,21,0,GA
SK_North Sikkim,21,0,SK
TR_North Tripura,21,2,TR
DL_North West Delhi,21,0,DL
OR_Nuapada,21,1,OR
HR_Nuh,21,12,HR
MH_Osmanabad,21,12,MH
AR_Pakke Kessang,21,0,AR
JH_Pakur,21,0,JH
KL_Palakkad,21,13,KL
JH_Palamu,21,0,JH
MH_Palghar,21,405,MH
RJ_Pali,21,0,RJ
HR_Palwal,21,4,HR
HR_Panchkula,21,21,HR
GJ_Panchmahal,21,0,GJ
HR_Panipat,21,0,HR
MP_Panna,21,3,MP
AR_Papum Pare,21,10,AR
MH_Parbhani,21,0,MH
WB_Paschim Bardhaman,21,0,WB
WB_Paschim Medinipur,21,0,WB
GJ_Patan,21,7,GJ
PB_Pathankot,21,0,PB
PB_Patiala,21,22,PB
BR_Patna,21,44,BR
UT_Pauri Garhwal,21,11,UT
TG_Peddapalli,21,0,TG
TN_Perambalur,21,0,TN
NL_Peren,21,0,NL
NL_Phek,21,0,NL
MN_Pherzawl,21,0,MN
UP_Pilibhit,21,10,UP
UT_Pithoragarh,21,4,UT
GJ_Porbandar,21,0,GJ
AP_Prakasam,21,50,AP
UP_Prayagraj,21,6,UP
PY_Puducherry,21,71,PY
TN_Pudukkottai,21,0,TN
JK_Pulwama,21,50,JK
JK_Punch,21,0,JK
MH_Pune,21,1145,MH
WB_Purba Bardhaman,21,7,WB
WB_Purba Medinipur,21,8,WB
OR_Puri,21,10,OR
BR_Purnia,21,0,BR
WB_Purulia,21,1,WB
UP_Rae Bareli,21,0,UP
KA_Raichur,21,0,KA
MH_Raigad,21,130,MH
CT_Raigarh,21,0,CT
CT_Raipur,21,0,CT
MP_Raisen,21,0,MP
TG_Rajanna Sircilla,21,0,TG
MP_Rajgarh,21,1,MP
GJ_Rajkot,21,2,GJ
CT_Rajnandgaon,21,53,CT
JK_Rajouri,21,0,JK
RJ_Rajsamand,21,10,RJ
KA_Ramanagara,21,57,KA
TN_Ramanathapuram,21,63,TN
JK_Ramban,21,0,JK
JH_Ramgarh,21,0,JH
UP_Rampur,21,14,UP
JH_Ranchi,21,3,JH
TG_Ranga Reddy,21,0,TG
MP_Ratlam,21,1,MP
MH_Ratnagiri,21,1,MH
OR_Rayagada,21,5,OR
JK_Reasi,21,0,JK
MP_Rewa,21,1,MP
HR_Rewari,21,25,HR
ML_Ribhoi,21,0,ML
HR_Rohtak,21,17,HR
BR_Rohtas,21,0,BR
UT_Rudraprayag,21,0,UT
PB_Rupnagar,21,1,PB
PB_S.A.S. Nagar,21,22,PB
AP_S.P.S. Nellore,21,18,AP
GJ_Sabarkantha,21,0,GJ
MP_Sagar,21,2,MP
UP_Saharanpur,21,44,UP
BR_Saharsa,21,5,BR
JH_Sahibganj,21,0,JH
MZ_Saiha,21,4,MZ
TN_Salem,21,59,TN
BR_Samastipur,21,18,BR
JK_Samba,21,6,JK
OR_Sambalpur,21,0,OR
UP_Sambhal,21,0,UP
TG_Sangareddy,21,0,TG
MH_Sangli,21,7,MH
PB_Sangrur,21,21,PB
JH_Saraikela-Kharsawan,21,0,JH
BR_Saran,21,0,BR
MH_Satara,21,0,MH
MP_Satna,21,2,MP
RJ_Sawai Madhopur,21,0,RJ
MP_Sehore,21,0,MP
MN_Senapati,21,0,MN
MP_Seoni,21,2,MP
MZ_Serchhip,21,2,MZ
DL_Shahdara,21,0,DL
MP_Shahdol,21,1,MP
PB_Shahid Bhagat Singh Nagar,21,0,PB
UP_Shahjahanpur,21,11,UP
MP_Shajapur,21,0,MP
UP_Shamli,21,22,UP
BR_Sheikhpura,21,0,BR
BR_Sheohar,21,0,BR
MP_Sheopur,21,0,MP
AR_Shi Yomi,21,0,AR
HP_Shimla,21,6,HP
KA_Shivamogga,21,0,KA
MP_Shivpuri,21,0,MP
JK_Shopiyan,21,0,JK
UP_Shrawasti,21,0,UP
AR_Siang,21,0,AR
UP_Siddharthnagar,21,0,UP
TG_Siddipet,21,0,TG
MP_Sidhi,21,0,MP
RJ_Sikar,21,0,RJ
JH_Simdega,21,18,JH
MH_Sindhudurg,21,0,MH
MP_Singrauli,21,0,MP
TR_Sipahijala,21,0,TR
HP_Sirmaur,21,0,HP
RJ_Sirohi,21,15,RJ
HR_Sirsa,21,0,HR
BR_Sitamarhi,21,0,BR
UP_Sitapur,21,4,UP
TN_Sivaganga,21,21,TN
AS_Sivasagar,21,0,AS
BR_Siwan,21,30,BR
HP_Solan,21,10,HP
MH_Solapur,21,0,MH
UP_Sonbhadra,21,0,UP
HR_Sonipat,21,0,HR
AS_Sonitpur,21,0,AS
WB_South 24 Parganas,21,51,WB
DL_South Delhi,21,0,DL
DL_South East Delhi,21,0,DL
ML_South Garo Hills,21,0,ML
GA_South Goa,21,0,GA
AS_South Salmara Mankachar,21,0,AS
SK_South Sikkim,21,0,SK
TR_South Tripura,21,10,TR
DL_South West Delhi,21,0,DL
ML_South West Garo Hills,21,0,ML
ML_South West Khasi Hills,21,0,ML
PB_Sri Muktsar Sahib,21,5,PB
AP_Srikakulam,21,1,AP
JK_Srinagar,21,59,JK
OR_Subarnapur,21,0,OR
CT_Sukma,21,3,CT
UP_Sultanpur,21,16,UP
OR_Sundargarh,21,2,OR
BR_Supaul,21,2,BR
CT_Surajpur,21,0,CT
GJ_Surat,21,104,GJ
GJ_Surendranagar,21,0,GJ
CT_Surguja,21,17,CT
TG_Suryapet,21,0,TG
MN_Tamenglong,21,0,MN
GJ_Tapi,21,0,GJ
PB_Tarn Taran,21,9,PB
AR_Tawang,21,0,AR
UT_Tehri Garhwal,21,45,UT
MN_Tengnoupal,21,0,MN
MH_Thane,21,2319,MH
TN_Thanjavur,21,27,TN
TN_Theni,21,24,TN
TN_Thiruvallur,21,217,TN
KL_Thiruvananthapuram,21,4,KL
TN_Thiruvarur,21,19,TN
TN_Thoothukkudi,21,45,TN
MN_Thoubal,21,0,MN
KL_Thrissur,21,0,KL
MP_Tikamgarh,21,0,MP
AS_Tinsukia,21,0,AS
AR_Tirap,21,0,AR
TN_Tiruchirappalli,21,29,TN
TN_Tirunelveli,21,67,TN
TN_Tiruppur,21,2,TN
TN_Tiruvannamalai,21,186,TN
RJ_Tonk,21,7,RJ
NL_Tuensang,21,0,NL
KA_Tumakuru,21,4,KA
RJ_Udaipur,21,0,RJ
AS_Udalguri,21,0,AS
UT_Udham Singh Nagar,21,2,UT
JK_Udhampur,21,0,JK
KA_Udupi,21,0,KA
MP_Ujjain,21,0,MP
MN_Ukhrul,21,0,MN
MP_Umaria,21,0,MP
HP_Una,21,0,HP
UP_Unnao,21,4,UP
TR_Unokoti,21,2,TR
AR_Upper Dibang Valley,21,0,AR
AR_Upper Siang,21,0,AR
AR_Upper Subansiri,21,0,AR
CT_Uttar Bastar Kanker,21,0,CT
WB_Uttar Dinajpur,21,0,WB
KA_Uttara Kannada,21,7,KA
UT_Uttarkashi,21,16,UT
GJ_Vadodara,21,76,GJ
BR_Vaishali,21,0,BR
GJ_Valsad,21,3,GJ
UP_Varanasi,21,15,UP
TN_Vellore,21,160,TN
MP_Vidisha,21,1,MP
TG_Vikarabad,21,0,TG
TN_Viluppuram,21,55,TN
TN_Virudhunagar,21,20,TN
AP_Visakhapatnam,21,0,AP
AP_Vizianagaram,21,0,AP
TG_Wanaparthy,21,0,TG
TG_Warangal Rural,21,0,TG
TG_Warangal Urban,21,0,TG
MH_Wardha,21,0,MH
MH_Washim,21,0,MH
KL_Wayanad,21,5,KL
DL_West Delhi,21,0,DL
ML_West Garo Hills,21,0,ML
AP_West Godavari,21,119,AP
ML_West Jaintia Hills,21,0,ML
AR_West Kameng,21,8,AR
AS_West Karbi Anglong,21,0,AS
ML_West Khasi Hills,21,0,ML
AR_West Siang,21,0,AR
SK_West Sikkim,21,0,SK
JH_West Singhbhum,21,0,JH
TR_West Tripura,21,0,TR
NL_Wokha,21,0,NL
AP_Y.S.R. Kadapa,21,43,AP
TG_Yadadri Bhuvanagiri,21,0,TG
KA_Yadgir,21,0,KA
HR_Yamunanagar,21,8,HR
MH_Yavatmal,21,6,MH
NL_Zunheboto,21,0,NL
TG_Adilabad,22,0,TG
MP_Agar Malwa,22,0,MP
UP_Agra,22,0,UP
GJ_Ahmedabad,22,0,GJ
MH_Ahmednagar,22,3,MH
MZ_Aizawl,22,0,MZ
RJ_Ajmer,22,0,RJ
MH_Akola,22,107,MH
KL_Alappuzha,22,30,KL
UP_Aligarh,22,24,UP
WB_Alipurduar,22,0,WB
MP_Alirajpur,22,0,MP
UT_Almora,22,5,UT
RJ_Alwar,22,44,RJ
HR_Ambala,22,1,HR
UP_Ambedkar Nagar,22,0,UP
UP_Amethi,22,0,UP
MH_Amravati,22,2,MH
GJ_Amreli,22,2,GJ
PB_Amritsar,22,25,PB
UP_Amroha,22,15,UP
GJ_Anand,22,8,GJ
AP_Anantapur,22,121,AP
JK_Anantnag,22,12,JK
OR_Angul,22,0,OR
AR_Anjaw,22,0,AR
MP_Anuppur,22,0,MP
BR_Araria,22,0,BR
GJ_Aravalli,22,3,GJ
TN_Ariyalur,22,23,TN
BR_Arwal,22,0,BR
MP_Ashoknagar,22,1,MP
UP_Auraiya,22,0,UP
UP_Ayodhya,22,10,UP
UP_Azamgarh,22,15,UP
KA_Bagalkote,22,14,KA
UT_Bageshwar,22,5,UT
UP_Baghpat,22,0,UP
UP_Bahraich,22,0,UP
AS_Baksa,22,0,AS
MP_Balaghat,22,2,MP
OR_Balangir,22,0,OR
OR_Balasore,22,32,OR
KA_Ballari,22,74,KA
UP_Ballia,22,26,UP
CT_Balod,22,0,CT
CT_Baloda Bazar,22,7,CT
CT_Bametara,22,0,CT
GJ_Banaskantha,22,5,GJ
UP_Banda,22,0,UP
JK_Bandipora,22,0,JK
BR_Banka,22,0,BR
WB_Bankura,22,0,WB
RJ_Banswara,22,0,RJ
UP_Barabanki,22,0,UP
JK_Baramulla,22,20,JK
RJ_Baran,22,2,RJ
UP_Bareilly,22,0,UP
OR_Bargarh,22,0,OR
RJ_Barmer,22,19,RJ
PB_Barnala,22,1,PB
AS_Barpeta,22,0,AS
MP_Barwani,22,8,MP
CT_Bastar,22,0,CT
UP_Basti,22,0,UP
PB_Bathinda,22,13,PB
MH_Beed,22,10,MH
BR_Begusarai,22,6,BR
KA_Belagavi,22,0,KA
KA_Bengaluru Rural,22,11,KA
KA_Bengaluru Urban,22,503,KA
MP_Betul,22,3,MP
UP_Bhadohi,22,7,UP
TG_Bhadradri Kothagudem,22,0,TG
OR_Bhadrak,22,11,OR
BR_Bhagalpur,22,0,BR
MH_Bhandara,22,6,MH
RJ_Bharatpur,22,0,RJ
GJ_Bharuch,22,10,GJ
GJ_Bhavnagar,22,7,GJ
RJ_Bhilwara,22,14,RJ
MP_Bhind,22,25,MP
HR_Bhiwani,22,100,HR
BR_Bhojpur,22,5,BR
MP_Bhopal,22,0,MP
CT_Bijapur,22,0,CT
UP_Bijnor,22,0,UP
RJ_Bikaner,22,0,RJ
WB_Birbhum,22,0,WB
MN_Bishnupur,22,0,MN
AS_Biswanath,22,0,AS
JH_Bokaro,22,7,JH
AS_Bongaigaon,22,0,AS
GJ_Botad,22,0,GJ
OR_Boudh,22,0,OR
UP_Budaun,22,0,UP
JK_Budgam,22,12,JK
UP_Bulandshahr,22,0,UP
MH_Buldhana,22,1,MH
RJ_Bundi,22,0,RJ
MP_Burhanpur,22,0,MP
BR_Buxar,22,0,BR
AS_Cachar,22,0,AS
DL_Central Delhi,22,0,DL
KA_Chamarajanagara,22,6,KA
HP_Chamba,22,6,HP
UT_Chamoli,22,9,UT
UT_Champawat,22,3,UT
MZ_Champhai,22,0,MZ
UP_Chandauli,22,23,UP
MN_Chandel,22,0,MN
CH_Chandigarh,22,10,CH
MH_Chandrapur,22,1,MH
AR_Changlang,22,0,AR
AS_Charaideo,22,0,AS
HR_Charkhi Dadri,22,7,HR
JH_Chatra,22,0,JH
TN_Chennai,22,1388,TN
MP_Chhatarpur,22,0,MP
MP_Chhindwara,22,7,MP
GJ_Chhota Udaipur,22,2,GJ
KA_Chikkaballapura,22,16,KA
KA_Chikkamagaluru,22,3,KA
AS_Chirang,22,0,AS
KA_Chitradurga,22,1,KA
UP_Chitrakoot,22,1,UP
AP_Chittoor,22,125,AP
RJ_Chittorgarh,22,2,RJ
MN_Churachandpur,22,0,MN
RJ_Churu,22,20,RJ
TN_Coimbatore,22,53,TN
WB_Cooch Behar,22,0,WB
TN_Cuddalore,22,184,TN
OR_Cuttack,22,15,OR
DN_Dadra and Nagar Haveli,22,10,DN
GJ_Dahod,22,2,GJ
WB_Dakshin Dinajpur,22,67,WB
KA_Dakshina Kannada,22,0,KA
DN_Daman,22,26,DN
MP_Damoh,22,1,MP
GJ_Dang,22,0,GJ
BR_Darbhanga,22,37,BR
WB_Darjeeling,22,47,WB
AS_Darrang,22,0,AS
MP_Datia,22,0,MP
RJ_Dausa,22,0,RJ
KA_Davanagere,22,20,KA
UT_Dehradun,22,0,UT
OR_Deogarh,22,0,OR
JH_Deoghar,22,23,JH
UP_Deoria,22,22,UP
GJ_Devbhumi Dwarka,22,0,GJ
